userName,at,content,score,thumbsUpCount,content_processed_FINAL
Noee ' 60fps,10/1/2025 8:55,untuk saat ini game nya sudah lumayan membaik cuman banyak kendala pada server seperti seringnya dc dan banyak bot pada server dan masih banyak lain nya seperti penuduhan penggunaan vpn saat login jadi tolong di perbaiki untuk kenyamanan semua.,5,203,game lumayan baik cuman kendala server server tuduh guna login tolong baik nyaman
Haikal Haikal,10/1/2025 8:52,"the game is difficult to log in to, difficult to play, everything is difficult",1,0,game difficult difficult play everything difficult
ILHAM ESMAN,10/1/2025 7:36,sangat kecewa akun baru main di suspended,1,0,kecewa akun main suspended
Rampage GT,10/1/2025 7:07,"download lgi, malah jadi ga bisa login, gabisa pake wifi, error connecting terus, dah ga bisa lagi main game ini payah",1,0,download login gabisa pake wifi error connecting main game payah
Achmad Zulkifli,10/1/2025 6:45,please deal with spammers and bots because there are too many to the point that they can't enter the server to play the game.,1,83,please deal with spammers bots because there many point that they cant enter server play game
Raka Aprilio,10/1/2025 5:53,kont0l gbs login ngnt0d,1,0,kontl login ngntd
Muhammad Maulana akbar,10/1/2025 4:47,punya akun baru tiba tiba ke ban,1,0,akun
Galih 21004,10/1/2025 2:22,"server jelek. gak pernah diperbaiki. tiga tahun dari aku terakhir main game ini, dan sekarang di 2025 aku mencobanya lagi tetapi server masih tetap sampah. aku tidak bisa login!!!!",1,3,server jelek baik main game coba server sampah login
Aditia Ramanda,9/30/2025 23:02,"i'm asking growtopia, why is it so difficult for legal players to log into the game, but it's so easy for illegal players to log in? this greatly affects legal players, so much so that they might stop playing growtopia.",3,1,asking difficult legal players into game easy illegal players this greatly affects legal players much that they might stop playing
Mungkin Akhsan,9/30/2025 17:09,"dont play dis game, gt is finish",1,0,dont play game finish
Lmaokui Kisama,9/30/2025 14:35,sudah lebih 10x saya menonton vidio saat saya mati dungeon tapi tidak hidup hidup game rusak,1,24,tonton vidio mati dungeon hidup hidup game rusak
Prtm Rdty,9/30/2025 14:13,akun gw ke suspend cman gara² ketiduran di world orang,1,0,akun suspend cman gara tidur world orang
rahmat fauzi,9/30/2025 13:59,"only server max, much bot, disconnect everytime, hard to push",2,0,only server much disconnect everytime hard push
Dimas Agustiansyah,9/30/2025 13:17,game apa sih ini error connnecting mulu!,5,21,game error connnecting mulu
Muhamad Sahrul,9/30/2025 12:59,urus bot sama server lu duluuuu wooiii bujanggggg,1,0,urus server duluuuu wooiii bujanggggg
Jonathan nathan,9/30/2025 12:50,login so hard lol,1,0,login hard
Wiwi Sundari,9/30/2025 12:41,"server sering di update bukannya beren malah tambah rusak, susah login, tolong dong benerin banyak pemain yang ingin bermain dengan tenang bukan dengan emosi",3,0,server update beren rusak susah login tolong benerin main main tenang emosi
Wichandra Gunawan,9/30/2025 12:05,"benerin permasalahan login oi gua klo login pake data ercon terus, klo pake wifi loading trus",2,5,benerin masalah login login pake data ercon pake wifi loading trus
Tohir officials,9/30/2025 10:53,fix ur server!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,4,server
Ikhsann,9/30/2025 10:48,poor server already,1,0,poor server already
Adit Boy,9/30/2025 10:24,growtopia di anak tiriin anjir sama ubisoft,1,0,anak tiriin anjir ubisoft
Reza Cengklik,9/30/2025 8:23,gatell,1,0,gatell
Dedek Kurniawan,9/30/2025 8:11,the best game,5,0,best game
Liling,9/30/2025 8:09,"masalah ban lokasi ini gak selesai masalahnya, yg kena dampak pemain lain yg gak melakukan kesalahan. terus masalah login juga gak selesai juga. tidur ajalah kalo gak berkembang terus masalah selalu stuck di situ situ aja.",1,15,lokasi selesai kena dampak main salah login selesai tidur aja kalo kembang stuck situ situ
Rasya Ariansyah,9/30/2025 7:48,"wkwkwkw, kasih aja bintang 5 ,meskipun ni game kayak ****** paham",5,0,wkwkwkw kasih bintang game kayak paham
BAGUS [BMGO],9/30/2025 7:43,server kyk sampah g di urus kena ban ip nyasar terus hari hari ngelag lah coba di urus gem itu,1,0,server sampah urus kena nyasar ngelag coba urus
Akunsave,9/30/2025 6:57,server banyak bot,1,0,server
32.Tharence kangtajaya,9/30/2025 6:33,depeloper tidak menghargai akun bertahun tahun salah sekali banned permanen,1,1,depeloper harga akun tahun salah banned permanen
Zimli Assiddiqi,9/30/2025 5:42,nob,1,0,
Alif Alrasyid,9/30/2025 1:18,game jelek susah login,1,0,game jelek susah login
Luxufi Atiago,9/30/2025 0:40,"10 million downloads, only 95k can log in",5,0,million downloads only
ZAKKI GEMING,9/30/2025 0:02,"game ini seru,cuman banyak bot nyaa,tolong di ban",3,0,game serucuman nyaatolong
Kizumaa a,9/29/2025 22:39,halah cepat membaik game healing,5,1,halah cepat baik game healing
manik lastri,9/29/2025 21:20,"it's outrageous that my ip was banned, even though it wasn't my growid. please improve the system so that innocent people can play",3,0,outrageous that banned even though wasnt growid please improve system that innocent people play
Marselino Silaban,9/29/2025 17:49,akun saya balikin,5,0,akun balikin
Danielisaac hasibuan2024,9/29/2025 14:46,jika kalian menghina game ini itu berarti kalian tidak mampu mendownload nya dan kalian hanya orang-orang yang melihat banyak youtuber ke ban itu karena salah nya sendiri jadi kembali lah dan ramai kan game ini,5,0,hina game mendownload orangorang youtuber salah ramai game
suh Ardi,9/29/2025 12:40,bisa mendapat uang dari game ini dan semua eventnya seru,5,0,uang game eventnya seru
TAUFIQ HIDAYAT,9/29/2025 12:10,this game so lag please moderator banned to bot spammer i join the world 1 second and leave again eror contion,1,0,this game please moderator banned spammer join world second leave again eror contion
Fathan Al Fajri,9/29/2025 11:49,stupid death game,1,1,stupid death game
Muhammad Haikal Kamil,9/29/2025 11:40,upgrade my lucky hahaha,1,0,upgrade lucky hahaha
Jonatan Eclesia,9/29/2025 11:34,bot game,1,0,game
Bang Poco,9/29/2025 11:15,bad game. many bot,1,0,game many
Rash Dan,9/29/2025 11:08,tolongg server diperbaiki,5,0,tolongg server baik
Adrian Capah,9/29/2025 11:04,perbaiki aja servernya,5,0,baik servernya
Zaki Firmansah,9/29/2025 10:29,hari hari kena suspend,1,1,kena suspend
Farel Itsme,9/29/2025 10:21,saya klarifikasi bawah game nya bagus😁👍,5,9,klarifikasi game bagus
Muhammad Fahri,9/29/2025 9:58,apalah gw maen make wifi loding nya lama bet udh muak ge tolong lah di perbaiki,1,0,apa maen make wifi loding muak tolong baik
M.Nur Farid,9/29/2025 9:14,"server kek ta1 kalo ga errcon,please try login again,kalo ga stuck,kalo ga yah vpn padahal ga make,mana internet lancar² ajaa,mana di tambah sekarang 403 forbidden pula hadeh game terlalu nganggep ip itu penting ya gini jadi rusak",1,9,server kalo errconplease login againkalo stuckkalo makemana internet lancar ajaamana forbidden hadeh game nganggep gin rusak
Danurartha Ramadhan,9/29/2025 9:04,"game seru tpi tolong benar kan dibagian saat login karna player sangat susah sekali login menggunakan data dari check vpn, please try again, dll. saya sudah beberapa kali login tetapi tidak juga bisa login ini terlalu ribet bagi player, tolong di perbaiki",1,0,game seru tolong bagi login karna player susah login data check please again kali login login ribet player tolong baik
Yudais Yuda,9/29/2025 8:15,game bagus tingkatkan server nya aja dan kurangin aku bot yang spam itu saja,4,25,game bagus tingkat server rangin spam
Kenzire Ferza,9/29/2025 7:30,please upgrade max server,5,0,please upgrade server
Alvin Alvin,9/29/2025 5:06,game gajelas asal ban aja tengik,1,0,game gajelas tengik
Bravo Cell,9/29/2025 5:02,sumpah ini game bagus tapi banyak error nya,1,0,sumpah game bagus error
Moh Iklil,9/29/2025 4:49,game gak guna,1,0,game
Muhammad Hakim,9/29/2025 4:42,masalah dituduh pakai vpn gimana coba,5,0,tuduh pakai gimana coba
Raditya Saputra,9/29/2025 4:34,bagus gamenya,5,0,bagus gamenya
Divo Ranu,9/29/2025 3:34,"tolong dari dulu nggak dibenerin bug usaha login, gimana ini developernya?",3,0,tolong nggak dibenerin usaha login gimana developer
Muh. Nabil Kholilullah,9/29/2025 2:08,game nya menarik,5,0,game tarik
NVLdaniel,9/29/2025 0:03,game rusak servernya kurang perhatian dari 2020,1,0,game rusak servernya perhati
Geraldz,9/28/2025 22:58,saya sangat kecewa sama game ini padahal saya tidak melakukan hal-hal ilegal tapi tiba-tiba saya terkena suspend karna usage the third party program padahal selama main game ini aku hanya melakukan hal-hal legal,1,0,kecewa game halhal ilegal tibatiba kena suspend karna usage third party program main game halhal legal
Muhammad Hatni,9/28/2025 18:54,ini saatnya growtopia revolution,5,0,revolution
Zacky Gt,9/28/2025 16:17,problem login limit ip please???,1,0,problem login limit please
Zuaf Boy,9/28/2025 15:48,"gara'' akun lama hilang gatau kemana,bikin akun lagi malah di ban aneh",1,0,gara akun hilang gatau kemanabikin akun aneh
Byilahi Nusky,9/28/2025 15:02,"server rusak,ga bisa login,kalaupun bisa cuman 30 menit doang setelah itu error connecting lagi",1,0,server rusakga loginkalaupun cuman menit doang error connecting
Mizuk Bengkulu,9/28/2025 14:09,ban aja trus player legal biar tambah sepi,1,0,trus player legal biar sepi
Danis,9/28/2025 13:12,"idiot server my first experience playing a game that is not maintained by the creator, the server is very bad, i don't recommend playing this game",1,0,idiot server first experience playing game that maintained creator server very dont recommend playing this game
Rian Sanjaya,9/28/2025 12:58,gk ngelakuin hal ilegal tapi di ban,1,0,ngelakuin ilegal
pechiles yovan,9/28/2025 12:27,ngestuck mulu pas mau login ke gamenya,2,0,ngestuck mulu login gamenya
RAKA AFRILIO,9/28/2025 12:25,"why can't i ever log in, always with the excuse of a bad signal, even though my signal is good?",2,4,cant ever always with excuse signal even though signal good
Juan,9/28/2025 12:19,"saya beli gems di in-game nya langsung, lalu saya beli bag' o gems, namun tidak masuk. saya punya bukti, tolong bantu saya dari pihak ubusoft. mohon secepatnya di bereskan",1,0,beli gems ingame langsung beli gems masuk bukti tolong bantu ubusoft mohon cepat beres
Refan Deni,9/28/2025 11:47,aplikasi gak guna gak bisa login 3 harii,1,0,aplikasi login hari
Giovany Maradung,9/28/2025 11:12,game ini sangat bagus,5,0,game bagus
Chiko,9/28/2025 10:55,game burik salah apa gua akun di ban,1,0,game burik salah akun
Momo Ayase,9/28/2025 10:49,"ercon mulu najis,",1,28,ercon mulu najis
Fhaiz Gosling,9/28/2025 8:57,makin tahun makin jelek aja ni game aneh ga ada masukan didenger sama sekali kikir kikir,1,0,jelek game aneh masuk didenger kikir kikir
Danis Wara,9/28/2025 8:17,"usn impostor100 gkbisa login, alasannya ada aja mulu, sering ngestuck di getting server address sama please try login again",2,0,impostor gkbisa login alas mulu ngestuck getting server address please login again
Rafif Fadlillah Faiz,9/28/2025 8:07,"harga item mulai naik ga karuan coba bikin sistem mata uang baru, 2x gems pun bikin keberadaan wl jadi kayak gaguna inflasi dimana' kasian sama player baru",1,0,harga item karuan coba sistem mata uang gems ada kayak gaguna inflasi mana kasi player
Cry Zen,9/28/2025 7:54,game kgk jelas gua main. legal di ban taekk rugi 10 bgl gua ajgg bagi player baru mending kgk usah main game ini,1,0,game main legal taekk rugi ajgg player mending main game
Muhamad Faizar,9/28/2025 7:13,perbaiki server,2,0,baik server
Khairil Makin,9/28/2025 7:01,"gamenya sebenernya bagus tapi dari zaman dewa zeus sampe sekarang servernya gaberes² ayolah benerin kapan mau bersaing sama game lain kalo gini. yaah itu aja sih gamenya bagus, tapi sayang servernya jelek banget mau login aja susahnya minta ampun",1,11,gamenya sebenernya bagus zaman dewa zeus sampe servernya gaberes ayo benerin saing game kalo gin yaah gamenya bagus sayang servernya jelek banget login susah ampun
SIDIQ SMP215JAKARTA,9/28/2025 6:48,gamenya seru tapi ada kesalahan dalam permainan namnya apa lagi saat login eror mohon di benerin,5,0,gamenya seru salah main namnya login eror mohon benerin
Arya Venus,9/28/2025 6:46,"game susah login, jelek, alay, suka ban, kocak",1,0,game susah login jelek alay suka kocak
Muhammad Enji,9/28/2025 6:44,"game rusak,😹",1,0,game rusak
Jsen 2,9/28/2025 6:36,"the game is broken, every time i enter another world it always force closes, please fix it",1,4,game broken every time enter another world always force closes please
Juan vito S,9/28/2025 6:22,tidak bisa login,1,0,login
David Astrada,9/28/2025 4:57,game ok bgt,5,0,game banget
Peileng Palele5,9/28/2025 4:40,game ngak jelas udah login malah di suruh login ulang setiap mau masuk game yg baru muncul kaya game game lain gk kaya gini sistem login nya belajar lagi ya dek bikin sistem login,1,0,game ngak udah login suruh login ulang masuk game muncul kaya game game kaya gin sistem login ajar sistem login
Flx ilham,9/28/2025 4:36,"server terlalu lag,lebih banyak bot daripada player asli,eror koneksi yang menggangu,dan tiba tiba disconnect tanpa alasan yang jelas",1,6,server laglebih player aslieror koneksi menggangudan disconnect alas
Danny Cahya,9/28/2025 3:53,game yg sangat bagus dan mudah untuk di mainkan,5,0,game bagus mudah main
Api Apii,9/28/2025 3:44,"the game is broken, it's hard to log in to the game, there are lots of problems, lots of bots once again this game is broken!!",1,0,game broken hard game there lots problems lots bots once again this game broken
Lah Woi,9/28/2025 3:40,"game sangat bagus, saya bermain dari 2018 tetapi sekarang bot rame sekali, saya sering disconecct ketika ngefarm. tolong untuk developer diperbaiki lagi game nya, dan untuk bot spam,auto farm, autp geiger, auto klik itu segera difix. sekarang 2025, game ini makin sulit untuk login.",1,0,game bagus main rame disconecct ngefarm tolong developer baik game spamauto farm autp geiger auto klik difix game sulit login
Hafiz Sidiq,9/28/2025 3:29,game yg 80% player nya adalah bott,2,0,game player bott
Anjar pratama,9/28/2025 3:18,login susah game jelek server busuk bot banyak udh end aja game ini kalo ga ada perubahan rugi main game gini game udh rusak,1,0,login susah game jelek server busuk game kalo ubah rugi main game gin game rusak
maulanaoutline 7,9/28/2025 3:16,login aja susah,1,0,login susah
Ansari Shaleh,9/28/2025 2:40,game mati bagus hapus aja ngapain download kalo ga bisa login server ampas,1,0,game mati bagus hapus ngapain download kalo login server ampas
Albar Maulana,9/28/2025 2:33,"wifi lancar,jaringan bagus tapi sering ercon mulu masa harus restart hp berkali kali kan susah,,tolong di perbaiki ubisoft gw cuma pengen maen gt dgn tenang bangkee!!",1,0,wifi lancarjaringan bagus ercon mulu restart kali kali susahtolong baik ubisoft ken maen tenang bangkee
Justin Fernando Chanen,9/28/2025 1:18,banyak masalah untuk login kedalam game,1,0,login dalam game
Hanan Umarsyah,9/28/2025 0:01,👍,1,0,
FAUZI AKBAR PRASTIO,9/27/2025 23:00,game bosok,1,0,game bosok
SyahrizatGT,9/27/2025 21:59,game rusak selalu aja stuck di login padahal internet saya bagus bagus aja di game lain lah ini nggak bisa sendiri dari dulu nggak pernah dibenerin game rusak emang,1,6,game rusak stuck login internet bagus bagus game nggak nggak dibenerin game rusak emang
jesko,9/27/2025 21:50,"tiba tiba di suspend account pdhl main damai aja ga pake bot/csn dan semacam nya,",1,0,suspend account pdhl main damai pake botcsn
Ahmad Fathan,9/27/2025 19:04,tolong perbaiki bug saat mau login🙏,1,1,tolong baik login
lise lia,9/27/2025 16:57,emang dari dulu ga niat benerin server ini game selalu aja busuk,1,0,emang niat benerin server game busuk
Hendra Wijaya,9/27/2025 16:40,"server ga di urus gini nih, login aja susah ga kyk dulu mudah",1,0,server urus gin login susah mudah
micheel natali,9/27/2025 15:41,gabisa login jir,1,0,gabisa login
Keyko Pram,9/27/2025 15:27,"i cantttt loginnnn, and developer cant help the player for login, i hate this game",1,0,cantttt loginnnn developer cant help player login hate this game
Hayden,9/27/2025 15:04,mengapa ada pembatasan ip yang harus menunggu 24jam??? dan pembatasan itu terjadi tanpa alasan yang jelas,1,0,batas tunggu batas alas
Rehan Muhammad rehan,9/27/2025 14:06,game lawak game word box kok berkendok judi haram woy,1,0,game lawak game word berkendok judi haram
Pengguna Google,9/27/2025 13:57,game bapuk anj padahla gk afk disebut afk dibannya 730 hari pula game jelk,1,0,game bapuk anjing padahla ban game jelk
syad rell,9/27/2025 13:24,tolol game bego idiot mau login aja susah anjg,1,0,tolol game bego idiot login susah anjg
Andy Ponsel,9/27/2025 12:12,"game nya lumayan bagus, tp keamanan nya kurang ketat , akun sering ke hack",3,0,game lumayan bagus aman ketat akun hack
Naufal Alfathan,9/27/2025 12:09,game nya bagus tapi akun saya kok malah stuck dilogin,5,1,game bagus akun stuck dilogin
Hanzz 2565,9/27/2025 11:55,banyak penipuan mods tidak kerja,1,0,tipu mods kerja
Kopral Semut,9/27/2025 11:38,"server buruk, bot 70% isinya, banyak spammer, inflasi berlebihan",1,0,server buruk isi spammer inflasi
Gin Vinz,9/27/2025 11:26,"the latest update makes the game worse, it's hard to log in, you have to log out to log in and you get connection errors more often, why prioritize new items in the game, prioritize the server and system it's better if all players just want to enjoy the game, why make it difficult to log in? (and it's best to get rid of the bots that are roaming around, strengthen the defense system so that there are no bots)",3,0,latest update makes game worse hard have connection errors more often prioritize items game prioritize server system better players just want enjoy game make difficult best bots that roaming around strengthen defense system that there bots
Titik Mariyati,9/27/2025 10:26,i need bgl pls ubisoft donate me bgl,5,0,need ubisoft donate
Nayzy Club,9/27/2025 9:42,sangat susah saat connect ke server (mungkin kita tidak boleh bermain),1,1,susah connect server main
Ario Galih Candramukti,9/27/2025 9:29,saya saat ingin login tidak bisa stuck loading terus,1,14,login stuck loading
Putra Official,9/27/2025 9:27,"bagus game nya tidak ada kendala, tapi tingkatkan lagi kualitasnya biar betah main, itu saja terimakasih",5,0,bagus game kendala tingkat kualitas biar betah main terimakasih
Dzakki Alvino,9/27/2025 9:23,developer tolol,1,0,developer tolol
Alma Fahriza,9/27/2025 9:01,developer tolong segera perbaiki servernya,1,0,developer tolong baik servernya
Abidzar Dari neptune,9/27/2025 8:35,balikin akun gua di growtopia keban gegara usage third party padahal gua gak makro bot gua cuman main biasa aaaaaaaa,1,1,balikin akun ban gegara usage third party makro cuman main aaaaaaaa
Aldi Yanto,9/27/2025 8:11,"as promised? i can log back in smoothly, but sometimes i can't.",5,0,promised back smoothly sometimes cant
Agung Khrisna,9/27/2025 7:48,gak bisa login,1,0,login
Diaz Ibrahimmovi,9/27/2025 6:35,game gajelas,1,0,game gajelas
Mine Ahah,9/27/2025 6:10,"susah login,banyak bot",1,0,susah loginbanyak
Leonard,9/27/2025 5:17,"something went wrong > oops reached limit login from this ip address, lebih mudah dapat phoenix wings daripada login game ini.",4,0,something went wrong oops reached limit login from this address mudah phoenix wings login game
Christian Fransco,9/27/2025 4:40,game and belum buat akun udah di bilang limit perbaiki deh itu game dan satu lagi... server tolong di perbaiki masa yang login 100ribu player botnya kebanyakan di banding playernya,1,0,game akun udah bilang limit baik game server tolong baik login ribu player bot banyak banding playernya
Sendawar 465,9/27/2025 4:26,fix your game bro,1,0,your game
Haikal Syulistiyono,9/27/2025 3:50,"ip nyasar terus, jangan update yang gajelas. banyak masalah yang belum di benerin, masalah login dan apapun itu belum dibenerin dari beberapa tahun. saya udah lama gak main dan saya kembali main lagi. gak nyaman main beberapa hari ini selama main",1,137,nyasar update gajelas benerin login apa dibenerin udah main main nyaman main main
Akram M,9/27/2025 2:31,"server ga pernah di benerin heran, ga niat bikin game",1,0,server benerin heran niat game
AKIO NADIARA,9/27/2025 1:54,game nya uda rusak ya? ngestuck diloading mulu padahal sinyal udh bagus,1,0,game rusak ngestuck diloading mulu sinyal bagus
Bbgstgti Gakthugw,9/27/2025 1:39,"hapus aja nih game aneh emng masak login google eror terus padahal kemarin bisa,sekrng gak bisa benerin dh game ini,yang punya gt emng aneh dh game gj",1,0,hapus game aneh emng masak login google eror kemarin bisasekrng benerin game iniyang emng aneh game
Seno Setiadi,9/26/2025 22:39,gw gbs login ngentott gw cuma ganti dari kuota ke wifi babi,1,1,login ngentott ganti kuota wifi babi
Ichi shiraki,9/26/2025 19:26,"servernya udah overload, bot di mana mana, yang ngurus gamenya udah gaada, gaada tindakan buat bot yang banyak banget /fp, udah ditunggu 2 tahun kirain berubah taunya sama aja, skrg makin parah kocak",1,0,servernya udah overload ngurus gamenya udah gaada gaada tindak banget udah tunggu kirain ubah tau skrg parah kocak
Botfarm 01,9/26/2025 17:49,ayolah mana growtopia yang dulu? kenapa game semakin lama semakin buruk? server bagaimana? tidak usah uruskan bot server perbaiki dahulu,1,0,ayo game buruk server urus server baik
candra,9/26/2025 17:03,"tolong perbaiki lagi servernya,sering keluar sendiri",5,0,tolong baik servernyasering
Hideo Alfarizy,9/26/2025 15:31,game bagus 🤭,1,0,game bagus
Achmad Aji Sakato,9/26/2025 15:02,"tolong perbaiki game ini, karena susah sekali login karena ercon terus",2,0,tolong baik game susah login ercon
Alwin Al,9/26/2025 14:59,"game nya bagus tapi klo ngk masalah vpn,,yah conecting erorr trusss,,cape saran gua tolong devloper di perbaikin biar playernya ngk pada lari 🙏🙏",1,0,game bagus vpnyah conecting erorr trussscape saran tolong devloper perbaikin biar playernya lari
Raja Wira,9/26/2025 14:46,i cant login to the game via android and i cant open the app in laptop eather window 11 via steam and download from official website how am i suppose to do ? i contacts support 3 time and they give me nothing. i just want to enjoy this game and i just cant,5,0,cant login game android cant open laptop eather window steam download from official website suppose contacts support time they give nothing just want enjoy this game just cant
Dems Backup,9/26/2025 14:28,"untuk gameplay menurut saya bagus! kekurangan nya yaitu server sangat lag, dan banyaknya yang melakukan botting. saya tau pihak ubisoft sudah dari lama mencoba fix ini namun di bypass/ditembus lagi.",3,0,gameplay bagus kurang server banyak botting ubisoft coba bypassditembus
Merryandayani,9/26/2025 14:01,kocak dev nya kikir kayak kepiting jembwot,1,0,kocak kikir kayak kepiting jembwot
Apandi Mardiansyah,9/26/2025 13:30,"sekarang servernya sudah lumayan, tidak sesusah sebelumnya jika ingin login",4,0,servernya lumayan susah login
QuinSha,9/26/2025 13:06,"gameplay dan semua hal sudah bagus,yang masalah paling utama adalah server,entah kenapa sangat susah untuk masuk ke servernya,bahkan jarang sekali.aku harap kalian bisa memperbaiki servernya menjadi lebih baik lagi karena aku ingin sekali untuk bermain game ini.terimakasih!",2,31,gameplay bagusyang utama serverentah susah masuk servernyabahkan jarang sekaliaku harap baik servernya main game initerimakasih
Aly Ahmad s,9/26/2025 12:50,"bosen ngeliat ""error mulu""",1,0,bosen ngeliat error mulu
Gilang Rizky,9/26/2025 12:49,ubisoft dajjal,1,0,ubisoft dajjal
Wesley Maybert,9/26/2025 12:21,gamenya asik,5,2,gamenya asik
Aspi Alfianoor Amrullah,9/26/2025 11:38,kecewa bgt akun ilang gara2 lupa email doang game babi,1,0,kecewa banget akun ilang gara lupa email doang game babi
BTR danyo,9/26/2025 11:28,semoga mod bekerja dengan bagus itu aja,5,0,moga bagus
Maulana Ahmad,9/26/2025 11:20,"hey, are y'all blind or wht?, why y'all nvr read our complains?, why y'all didnt fix it yet?",1,0,yall blind yall read complains yall didnt
Phael 771,9/26/2025 11:17,pleeaaaassss ini game bagus kenapa jarang di urus-_-,5,0,pleeaaaassss game bagus jarang urus
Raon Miru,9/26/2025 10:59,gabisa login!!!,1,0,gabisa login
Farrel Adrian Putra,9/26/2025 10:38,server is broken,2,0,server broken
Fikri Zharfan Al Lutfi,9/26/2025 10:37,"yang bener aja lah, login aja gak bisa dari sekian banyak kali login cuma 2 kali doang bisa masuk, hadehh game rusak. awal nya gw kira game bagus, eh gak bisa login.",1,0,bener login sekian kali login kali doang masuk hadehh game rusak game bagus login
Rakana Hawari,9/26/2025 9:14,game nya bagus tapi banyak bug nya aja,5,0,game bagus
Muhamad Gibran,9/26/2025 8:55,server bosok,1,0,server bosok
James Kece,9/26/2025 8:18,gajelas gamenya lag mulu,1,0,gajelas gamenya mulu
Anjas rasta Wadhika,9/26/2025 8:13,kebanyakan spammer,5,0,banyak spammer
Rayyan Rafif,9/26/2025 8:10,"udh mah game jelek susah login, sekali bisa login malah kena erkon pekokkkkk",1,0,game jelek susah login login kena erkon pekokkkkk
M nicolas,9/26/2025 8:01,"gak bisa login. dulu setahun lalu masih bisa, sekarang gak kayak dulu. stuck di ""loading"" login akun, pilihan akun tidak muncul selama berjam-jam bahkan saya tinggal tidur masih stuck disana.",1,12,login tahun kayak stuck loading login akun pilih akun muncul berjamjam tinggal tidur stuck sana
Lucky Athallah,9/26/2025 7:46,"di benerin untuk masalah loginnyaaa, gimana mau rame mau login aja kaya pepek anjinggg",1,0,benerin loginnyaaa gimana rame login kaya pepek anjinggg
Ridho Septian,9/26/2025 7:36,"game kaga kaga jelas,tiba2 di ban karga pake app lain, pdhl engga pake sama sekali cuma ngebreak biasa",1,0,game kaga kaga jelastiba karga pake pdhl engga pake ngebreak
Rizik Fauzan1,9/26/2025 7:26,"semenjak update terbaru suka crash gajelas kebanyakkan bot server selalu penuh, sekali nyaa ga penuh lag atau ga crash tolong diperbaiki lagii",3,3,semenjak update baru suka crash gajelas banyak server penuh nyaa penuh crash tolong baik lagi
Irfan Muhamad,9/26/2025 7:17,"saya baru main kembali dalam game growtopia akan tetapi di dalam login itu ada kendala yang menghambat saya masuk dalam game tersebut yaitu ban random.saya sudah melakukan berbagai cara untuk menghilangkan ban random itu akan tetapi tetap sama,jadi saya bingung apa yang harus saya lakukan.saya sangat kecewa dengan pihak growtopia tidak bisa memperbaiki dalam game tersebut saya harap pihak growtopia mau membenarkan semua sistem biar para player bisa menikmati game growtopia tersebut",1,0,main game login kendala hambat masuk game randomsaya hilang random samajadi bingung lakukansaya kecewa baik game harap benar sistem biar player nikmat game
Dhaffa Budiyanto,9/26/2025 7:13,i always cant login,1,0,always cant login
Wilsen Rich,9/26/2025 6:15,game nya sudah bagus secara keseluruhan dari gameplay nya dan sosial di game nya tapi tolong dong saya main udah hampir 4 tahun lebih tapi kok pas saya main pakai akun saya yang tidak terpakai malah diban tolong untuk pihak ubisoft perbaiki sistem ban nya jangan asal ban,1,16,game bagus gameplay sosial game tolong main udah main pakai akun pakai ban tolong ubisoft baik sistem
Fiqri Abdul Aziz,9/26/2025 6:13,#name?,1,0,name
saint cecilia,9/26/2025 6:01,please fix it when loading.. there must always be a problem.,3,0,please when loading there must always problem
Putra Rama,9/26/2025 5:45,"this game is so stupid i have only played for 10 days and i am already ban for no clear reason, there is no evidence of using a third party. it's so stupid, i don't even know how to use a third party.",1,0,this game stupid have only played days already clear reason there evidence using third party stupid dont even know third party
M u W a _死神 (MuWa),9/26/2025 5:41,"akun saya hilang, bikinnya pas tahun 2019, password nya padahal udah bener tapi tetep salah jadi g bisa pakek akun itu lagi, bruuuh",1,0,akun hilang bikin password udah bener tetep salah pakek akun bruuuh
Febryan Maulana,9/26/2025 3:28,"i like this game, but please fix the server, it's very slow",5,0,like this game please server very slow
Rafi Ibnu,9/26/2025 2:55,game nya seru saya sudah main mulai tahun 2018 dan saya mulai main pertama game ini tidak terjadi apa apa dan kenapa kemaren akun saya tiba-tiba kena ban padahal saya tidak pernah aneh aneh,2,0,game seru main main game kemaren akun tibatiba kena aneh aneh
Higgs Domino Island,9/26/2025 2:18,aku cinta growtopia,5,0,cinta
Alfa Riz,9/26/2025 2:16,"gara gara ini game bang windah hilang 5 juta rupiah, unban dua akun bang windah, kasihan marcel dia udah grinding selama 2 tahun tapi 12 bgl nya hilang gara gara diban gajelas, 12 bgl setara ama 5 juta loh baru diban haduh growtopia, orang gasalah apapun diban gadeh, perbaiki server",5,1,gara gara game bang windah hilang juta rupiah unban akun bang windah kasihan marcel udah grinding hilang gara gara ban gajelas tara juta ban haduh orang gasalah apa ban gadeh baik server
ff_ibnu,9/26/2025 1:40,good game but lack of updates for the botting eradication system,5,0,good game lack updates botting eradication system
rell,9/26/2025 1:12,"kalian yang rate rendah tolong di ganti plis, ini game ngajarin banyak hal cuy",5,0,rate rendah tolong ganti plis game ngajarin
Naufal Haidar Putera Syarif,9/26/2025 1:08,habis update bukannya bebagus malah makin susah masuk!,1,0,habis update bebagus susah masuk
Elmoby Rizq,9/26/2025 0:49,tolong perbaiki servernya😀,5,0,tolong baik servernya
